logFC logCPM LR PValue padj
HELPU_008558 -1.38124525405738 4.50904495771578 12.3288423869881 0.000446012912094683 0.0119050580070354
HELPU_009452 0.9210586903313 5.50124981908197 11.516949001921 0.000689644862803691 0.0162383984456744
HELPU_002254 -0.84535663096814 3.95637952802046 9.32859977008538 0.00225604681512164 0.0371228426235227
HELPU_002260 -3.73098037269785 0.618693532332082 13.187168795756 0.000281872415545188 0.00832361624931546
HELPU_013070 1.21533461249893 5.28124532814729 22.6448281327291 1.9488409193157e-06 0.000167222794904005
HELPU_016234 -1.90946046372831 2.57619130639695 9.26217691163872 0.0023393479412659 0.0380352910807608
HELPU_018923 -1.23815290774702 7.33128715276659 10.340306320196 0.00130156410384207 0.0253341260069687
HELPU_015500 4.76665642699129 7.62539623343598 30.9614750541583 2.63201302253488e-08 4.10819632631659e-06
HELPU_015501 2.79907202636845 4.7416484710065 23.6743864139728 1.14090942361754e-06 0.000104378012000655
HELPU_019222 2.65933286349928 2.53562799925207 20.8626370480813 4.93426036184992e-06 0.00033555017871518
HELPU_011583 -3.04264890973087 2.51933454668545 9.25512993266536 0.00234836673310588 0.0380923621099065
HELPU_019124 -1.57480101570871 3.67610119457028 13.5117817437393 0.000237070344002167 0.00736688470087104
HELPU_014102 7.59055223197542 2.1085192396223 35.2780477202301 2.8583580355019e-09 6.33049051943793e-07
HELPU_014103 8.0107568510823 2.45794754348126 39.6385666532819 3.05588523401142e-10 9.10598238185695e-08
HELPU_007363 6.47270872416518 0.620551652012862 11.3279283529987 0.000763500302823789 0.0174762660097473
HELPU_007141 -6.17181014491734 1.35293649275245 20.0164323645521 7.67795232339271e-06 0.000483976771646474
HELPU_006925 -2.96734128865565 5.2703155897683 23.9732109728378 9.76854745131854e-07 9.0964047829352e-05
HELPU_006918 -2.45556793469698 3.45895488249113 9.75821373756169 0.0017852328578397 0.0317342551451516
HELPU_015352 4.92943096198153 2.05286695634492 24.8111990622226 6.32290436430793e-07 6.24253491726763e-05
HELPU_014274 3.13504885606015 1.58203597160009 11.0460134460236 0.000888781054185009 0.0193186110040293
HELPU_010501 -6.13998591451985 0.534993774126843 10.2728861944864 0.00134999451824056 0.0259683804688317
HELPU_010505 -6.69999524253941 4.72024696901058 18.7182773789397 1.51523132306855e-05 0.000836132193729644
HELPU_017891 -8.45247512082205 3.47074968957961 61.5276119443211 4.3657761744991e-15 3.57753528619328e-12
HELPU_015254 4.2101707338633 1.61865890356985 13.5609685566503 0.00023093789729608 0.00726457043912756
HELPU_018647 -3.36069423422491 2.55704307450306 13.1286542617432 0.000290813583703339 0.00851097111306075
HELPU_018648 -3.59938603705618 5.59685137454208 17.2427797436992 3.28945243632311e-05 0.00156263292692462
HELPU_018649 -4.14825822281018 3.34677039973492 13.893630005131 0.000193453009020268 0.00627822052442212
HELPU_020553 2.07045758643431 2.62402539020576 16.014056971686 6.28739234391324e-05 0.00260022708393347
HELPU_023865 1.10902088604539 2.99328700292793 9.02812874731114 0.00265856491525082 0.0420000470653858
HELPU_018164 -10.768622466552 2.81287809061638 19.5502533541636 9.7987740794401e-06 0.000581855465173709
HELPU_016860 -6.95192640665103 4.33158403459729 14.4547710961144 0.000143565721070187 0.00494306429121701
HELPU_007745 0.96608392317617 4.51493479131922 11.2449958194382 0.000798379729976204 0.0180727146333978
HELPU_008819 -1.18648861146888 2.63512647073217 10.8380820200026 0.000994336742392612 0.0206804376536453
HELPU_021822 -3.09909109972819 4.90110001100081 21.6647496805284 3.24703602790491e-06 0.000242993942745815
HELPU_007508 1.41215015251253 2.58479697957926 11.3934064358647 0.000737052488993702 0.0170374516814073
HELPU_009875 -5.16181063334725 1.08238582099184 9.53100571015736 0.00202029380619472 0.0345261680810483
HELPU_023043 -2.06624060627588 3.18009523627755 9.34569315307228 0.00223510100985775 0.036889295519193
HELPU_020819 -4.53946429021268 1.24023234843927 10.5818729032288 0.00114201904081587 0.0228529304761065
HELPU_005500 -2.11774174562879 5.17170517464491 12.011407715956 0.0005287590441978 0.0135192386511041
HELPU_004566 -1.15639849224061 6.48407265262242 11.6153167102182 0.000654108987515175 0.015604355453255
HELPU_004574 1.5013107075053 6.15715757805893 14.8802320367131 0.000114557186181343 0.00416292178342799
HELPU_005658 -1.30089761071967 4.90680901810718 9.65238232091207 0.001891061755004 0.032899832870949
HELPU_006367 1.42659321254819 2.10741496718607 17.3299129977584 3.14201810051309e-05 0.00151010365540496
HELPU_018654 0.805486675849476 5.25014113980857 11.5489213491716 0.000677885734233738 0.0160779584636132
HELPU_021161 -1.20074284534412 7.23451589684005 13.0345525832167 0.000305796271904494 0.00885458498276104
HELPU_022024 -3.71900817357422 4.59532881534931 15.3254716686423 9.04881500904089e-05 0.00344085914578123
HELPU_011935 -1.16329006987452 7.82823104658621 11.3306814067321 0.000762369216200531 0.0174762635919278
HELPU_011936 -9.70396416515971 8.24164358222764 37.492332291908 9.17730594894876e-10 2.35010729995814e-07
HELPU_016980 -1.14033296974183 6.28971234239518 21.9132615939279 2.85255795114716e-06 0.000223686948618903
HELPU_003632 0.892428422911018 6.71014865492992 9.93951286403503 0.00161768352239245 0.0295714241352321
HELPU_003641 -0.821628984098718 4.18969316669666 11.7520538191584 0.00060776136809706 0.0147803045215072
HELPU_023677 4.13345356098227 1.78591519866961 32.6138433406683 1.12411234416006e-08 2.02451397894936e-06
HELPU_006894 0.736786472097437 5.12106381927524 13.2101254032967 0.000278440741330133 0.00823712149758041
HELPU_015806 0.876968236919993 4.28675499684041 10.0920146725675 0.00148913209135048 0.0281351425660687
HELPU_017731 -3.38602024588501 5.15465489214137 42.4725423803789 7.16814763304314e-11 2.55388633821617e-08
HELPU_022735 0.876605574361493 3.21386996496544 9.6757112784083 0.00186719970028843 0.0326189556390059
HELPU_014622 1.40131184790835 5.38092438796172 19.4839741421433 1.01447248242681e-05 0.000593792482660465
HELPU_014623 0.869621697409072 4.56277343144228 14.64755752671 0.0001296024847862 0.00455805820420823
HELPU_015511 0.747723681014217 4.71851156856637 8.76916631403039 0.00306365449723315 0.0460644344542698
HELPU_004640 2.74441547611193 0.755113654030173 10.1258320171902 0.00146205645620772 0.0277333834036901
HELPU_001033 1.76577502545138 3.83446002118007 8.538653939594 0.00347682655476689 0.0499839564965567
HELPU_001052 -1.15851911589952 5.53434394785544 13.5096726238741 0.000237336940756599 0.00736688470087104
HELPU_001069 -2.81167431770307 4.48182167611194 25.5113455326189 4.39789152085994e-07 4.62032334201112e-05
HELPU_001054 2.17727664857733 3.07780712874343 18.1060164437244 2.08940195222544e-05 0.00108737795339224
HELPU_010017 1.16274623821721 6.5301947402806 15.9772988815627 6.41066061308811e-05 0.00263319089693987
HELPU_010016 1.67067392423121 2.52185129626225 11.971051205613 0.000540334501885855 0.0136239800748027
HELPU_003647 0.652810187938363 5.80798682971093 10.8386048409495 0.000994056027650906 0.0206804376536453
HELPU_001156 0.689324963748567 5.55797811952693 10.3374299491233 0.00130359394397966 0.0253435363557327
HELPU_001157 1.53997874664437 6.9448037988152 10.2544309505887 0.00136356688230003 0.0261680300164112
HELPU_001158 9.13081178470843 1.39550952524087 16.3904940796655 5.15430772192703e-05 0.00223097567940795
HELPU_009939 -5.01235864101015 1.403610844754 15.9252111687973 6.5895114032027e-05 0.00267978914111884
HELPU_011375 -3.86169618178223 5.44978740299062 18.544235440153 1.66006511382073e-05 0.000894960761526577
HELPU_011378 -6.47262581800625 2.83829852303087 9.55483541695431 0.0019942339250171 0.0342235599969689
HELPU_011376 -7.96469043607642 1.86582363657717 30.9911984331591 2.59201196942188e-08 4.08466193912069e-06
HELPU_001344 -1.53967579189236 3.45048757252177 12.7468363471982 0.000356611843453586 0.00992276995307441
HELPU_001348 -1.69712080008853 3.05459650041091 14.2654327557452 0.000158753716803512 0.00529901153705245
HELPU_017339 2.54012284142443 0.931789970576015 8.81846115906151 0.00298198037618239 0.0453776011005136
HELPU_009593 -0.845016454124934 5.9735832684601 12.5319249422307 0.000400057453924781 0.0109093870422184
HELPU_003679 -2.14006341707866 0.706332726277777 10.8115480479128 0.00100868923157937 0.0208745226747169
HELPU_003691 1.04684426843064 3.05877234485836 15.5239978488065 8.14644624776342e-05 0.003134087031798
HELPU_011349 1.13100012696807 5.11607375236623 10.7799162773983 0.00102607322483115 0.0210172546581593
HELPU_007708 2.4350146545572 3.75572422492823 33.1986426216947 8.32085960398973e-09 1.58570427964869e-06
HELPU_009648 2.87873844878211 0.410167599432932 10.3122783002365 0.00132148040727508 0.0255699437955505
HELPU_017591 -5.80314415428277 2.51022929924725 16.7662439852608 4.22787589219001e-05 0.00190883355363917
HELPU_007972 -1.30903370394173 6.56427736374194 12.0286700375612 0.000523884436665138 0.013457589392641
HELPU_009630 3.85881801644293 1.17331358315695 15.4870205454289 8.3073739479123e-05 0.00318851408975023
HELPU_002400 -1.34550789839344 7.7466284632243 8.98089654180225 0.00272816757175093 0.0427307724717796
HELPU_011361 -0.752784915173156 7.76611710128183 11.4631161482128 0.000709911591617699 0.0165266208452024
HELPU_018886 -3.40844927433524 0.439226441562781 14.8713012418692 0.00011510084849854 0.00416722100696786
HELPU_018885 5.94076306546855 4.21951883023765 16.1011332657009 6.00480920354915e-05 0.00252363543630251
HELPU_004714 -6.70589684943508 2.35426191419788 33.4598098014754 7.2751901946681e-09 1.41944157262399e-06
HELPU_016286 -2.00371889801196 8.16219947703835 9.15829048727915 0.00247593761072768 0.0397435274262644
HELPU_017692 4.63923979508304 3.70000647571239 67.2878391170808 2.34624168369697e-16 2.56350366360731e-13
HELPU_015496 7.89568289931506 1.27322949254428 20.1372647482501 7.20785639854992e-06 0.000459648087610251
HELPU_015942 -7.36927748930231 0.244731868534707 14.0603430621899 0.000177037494773566 0.00584973286662091
HELPU_021492 -6.69338641937412 0.551781892915634 10.783979686246 0.00102382322852173 0.0210172546581593
HELPU_018544 2.5451500588514 4.86622405370584 11.8675277569363 0.00057121188092592 0.0141413769131343
HELPU_015757 -1.41510652713139 5.95700806557276 12.3573435517907 0.000439255250578517 0.011782249266336
HELPU_005096 0.685956368286432 5.72620585417709 11.6815200632051 0.000631239400242391 0.0151469729583785
HELPU_016987 4.29512245439136 5.19825041661572 11.2889354932211 0.000779703750252036 0.017748006615112
HELPU_017781 3.04502013546837 5.7886501511544 63.8523876164608 1.34099728440906e-15 1.22097802745445e-12
HELPU_016351 5.01292758620116 4.30348520497729 10.2490946086225 0.00136751702331186 0.026213142099483
HELPU_008102 0.809550557446183 6.14270633661839 19.5990403462642 9.55171629808692e-06 0.000571325103683746
HELPU_015091 0.52742865481896 5.25700424020342 9.90439813205308 0.00164884244250029 0.0299920963264565
HELPU_014535 0.844717938654913 3.6018391978176 11.9567957928893 0.000544484244504978 0.013665470571504
HELPU_016132 -0.589598898999116 8.12514760739392 11.3565898581265 0.000751807369742724 0.017310211299839
HELPU_004373 1.12896747892574 6.0690639321189 14.3416716097627 0.000152452594095736 0.00514104025645066
HELPU_004376 3.57057934006766 3.41592362720897 35.0248699005027 3.2552103212131e-09 6.92852492913786e-07
HELPU_004202 8.77591999766609 1.16607667060955 34.2424163019931 4.86567854366454e-09 9.72482995757539e-07
HELPU_004218 -1.36683996872141 6.19988459688124 36.600478976618 1.44996085869257e-09 3.64367399066989e-07
HELPU_004216 -2.02734102971847 2.29399343541548 13.2109205528062 0.000278322635797396 0.00823712149758041
HELPU_010492 -1.86965589562904 2.04078308050787 11.3006499551654 0.000774799631848206 0.0176609056555775
HELPU_006661 -2.05859408713739 4.25065967622622 30.2192456486091 3.85861463413076e-08 5.69719236385306e-06
HELPU_007061 5.97671991242378 0.643666568337355 11.9996145656868 0.000532115544551624 0.0135838655134838
HELPU_022030 -8.76521763966152 0.477700925125638 43.5351996219271 4.16401604847204e-11 1.55100134132746e-08
HELPU_020116 2.14735154006206 3.53302743984634 13.4646742828409 0.00024309736226358 0.00748895238747709
HELPU_020246 -1.3971962819128 5.59887426621987 13.974078755038 0.000185348445494356 0.00608752639921243
HELPU_016435 -3.11969541440631 4.72879506053542 10.3449112968163 0.00129832105420189 0.0253010508410401
HELPU_007579 0.708464414678661 4.72067645589891 10.7662824467659 0.00103365917251905 0.0211229927411654
HELPU_004395 -0.700607056134035 5.6469624688649 10.8823984730134 0.000970824454871973 0.0203463452569012
HELPU_004403 0.710159290948115 4.49735352274654 10.9369981809639 0.000942627680973998 0.0198825290392315
HELPU_009106 -5.59276684356391 3.71670580852382 25.7841783622889 3.81805482492942e-07 4.11371229204784e-05
HELPU_009107 -7.47161242043976 6.10993207629128 42.1364487294868 8.5121762734933e-11 2.92510624977343e-08
HELPU_009109 -4.57836322542914 3.26900576321799 36.5772526066202 1.46734079799996e-09 3.64367399066989e-07
HELPU_006516 -3.47663502554304 5.50249484438889 21.0844094245412 4.39489342193163e-06 0.000308259849388773
HELPU_006521 -4.57875109345234 4.91369080993484 30.330733133111 3.64307661206377e-08 5.47764977936817e-06
HELPU_006520 -3.81571818975901 4.16133591861035 27.2450710543222 1.79231453883665e-07 2.17243998596275e-05
HELPU_012625 -0.953938009744514 3.9456617463769 9.00878706803447 0.00268684671089804 0.0422598183732322
HELPU_002109 -3.6607391452853 2.6257783025257 9.04695774471476 0.00263132307110234 0.0417122254208173
HELPU_007041 1.25046879014517 3.3137428880015 11.9757261848622 0.000538980581865737 0.0136239800748027
HELPU_018040 -5.39438506435003 3.7552187263925 10.9963639523264 0.000912908058594334 0.0196671788905112
HELPU_020322 0.880600682853383 7.35589925473929 13.1345540224259 0.000289899272280773 0.00849939029232486
HELPU_006416 -0.779790664155343 4.36671299421196 10.0768406517346 0.00150144556966332 0.0281546812828515
HELPU_018516 -5.13067215491556 0.541077550177064 8.56840831154803 0.00342046051080549 0.0494774292247053
HELPU_021768 -6.60912770454612 3.02558394161852 31.647965343413 1.8480812044419e-08 3.12249514016477e-06
HELPU_013418 -1.99773066664963 3.80272980692215 19.7505666745484 8.82355281990742e-06 0.000537580695782389
HELPU_009243 -0.535379121529116 6.87387891202466 9.26799760162646 0.00233192507160306 0.0379522542189698
HELPU_021702 1.83935550401536 2.32455461029122 9.75617052309618 0.00178721810354353 0.0317342551451516
HELPU_010212 4.89801894197301 0.425147162121323 21.6506468140025 3.27099691435541e-06 0.000243674401951686
HELPU_007755 -1.15532883507283 9.71103032976797 24.3859196050634 7.88428494556975e-07 7.60091446899662e-05
HELPU_012346 -1.22964652363734 5.95897372613903 12.4391298111218 0.000420431624230612 0.0113703859562962
HELPU_013557 4.45605499954621 3.47854300959263 14.1974656384922 0.000164592045866032 0.00547160048620364
HELPU_018759 0.725223247846159 4.47761195271908 11.9688610540203 0.00054096997186753 0.0136239800748027
HELPU_011950 0.909738071626451 3.90801835829376 13.4381115639571 0.000246563691591827 0.0075430235598193
HELPU_014714 -4.55450959065789 1.78018881429892 13.4957944115893 0.000239098723816413 0.00739356412193811
HELPU_019240 1.63777224345457 4.16387839143404 18.082874534476 2.11495133488838e-05 0.00109343651190806
HELPU_023356 7.88827583376556 2.22057390744625 32.6185744996097 1.12137933432617e-08 2.02451397894936e-06
HELPU_022027 -2.65644767185636 5.69601618429191 18.1362259465949 2.05651570908557e-05 0.00107681265035793
HELPU_006237 -1.56889403323319 4.12407876341339 12.7476297472175 0.000356460603050198 0.00992276995307441
HELPU_013345 -3.51586671094138 4.08889854973055 34.8095565682259 3.63584374259166e-09 7.54276494902971e-07
HELPU_011422 1.14792893164068 3.51377900188554 14.7442844643491 0.000123120185541557 0.00436756865982808
HELPU_016725 -1.88649400719106 4.76173018905748 15.7839515741776 7.10022187374079e-05 0.00284512313664396
HELPU_023661 4.53042918938782 0.177233306537249 18.1046095239298 2.09094634455657e-05 0.00108737795339224
HELPU_020509 -0.898743191568235 6.03814660776473 15.0960936574125 0.000102174501798912 0.00382314591320177
HELPU_016057 -4.49411066887681 0.487699357510787 10.2258401645803 0.00138486644321426 0.0265146917498113
HELPU_011177 -4.40336102207275 2.30007272070147 23.3439793005575 1.3546686788161e-06 0.000120008999876309
HELPU_020983 -6.50252538714706 0.704047505885902 11.1865369323518 0.000823929794059214 0.0183969828267527
HELPU_001269 -0.860564492402819 4.15797572713221 8.82435334041667 0.00297236706084469 0.0453536248770905
HELPU_001291 0.959945331528349 5.21954524889624 8.84530745655268 0.002938433942554 0.0450495733250866
HELPU_001287 2.08454678170613 3.26192654285683 16.4268423445173 5.05641129859742e-05 0.00219813063057594
HELPU_018810 2.80750118721741 3.72459255748291 18.4041738103407 1.78666197365733e-05 0.000953798146132573
HELPU_007171 -3.30047329569089 4.58258222243772 15.1409259308189 9.97766956975647e-05 0.00374196857159585
HELPU_007170 -1.97608052206636 5.7081565923027 11.1613827673472 0.000835176499210524 0.0186227314905596
HELPU_009932 0.800695345772006 6.45758565945175 12.5352499885895 0.000399346181136084 0.0109081409377321
HELPU_018140 -5.52949530560859 1.86541390494816 12.8404990976073 0.000339197126948635 0.00955172115732162
HELPU_003871 -2.99358563527241 3.37899706859096 34.1740718723406 5.03959648948519e-09 9.95107793568347e-07
HELPU_021089 1.56859102932055 3.14535260892738 9.98330019982763 0.00157966309553387 0.029121595582345
HELPU_007558 3.20977735831798 5.12143076637968 22.0007889075645 2.72538419707653e-06 0.000216826803912074
HELPU_004988 -2.96416802685344 4.65267670289609 12.1999833302566 0.000477899428930687 0.0125719000654013
HELPU_007245 2.46190037702615 6.12587825192615 34.4860114155881 4.29325707332955e-09 8.68669014503679e-07
HELPU_017763 5.90231437505522 1.75660010831747 15.6514271017259 7.61550918578877e-05 0.00297024231956396
HELPU_007212 -1.10715300575413 3.86226065217959 14.3075612872036 0.000155240059762932 0.00520292298456993
HELPU_009031 -3.48811612504956 0.690071228273759 9.62629903252187 0.00191810733674728 0.0332302971902232
HELPU_009312 -3.09400331123016 6.97033175353588 21.0816208438219 4.40129384080621e-06 0.000308259849388773
HELPU_016895 3.14442734783121 3.61281620071613 10.0908131774665 0.00149010334659513 0.0281351425660687
HELPU_002679 0.642998148770363 6.39409697977755 10.0430948331193 0.00152920073564774 0.0285770477269451
HELPU_016519 6.41482476208844 4.88655850546416 311.49403621128 1.03219426879034e-69 1.69166318712049e-65
HELPU_016521 5.81407188588672 6.49300952118352 17.2911075678295 3.20684059662091e-05 0.00152781716680291
HELPU_022366 2.27162304266773 1.95180375495788 22.1645119058065 2.50257119364979e-06 0.000204052931804609
HELPU_012147 3.51894091965359 2.95078285431679 11.4867427919161 0.000700943690026282 0.0164110944797725
HELPU_009343 0.758566640982182 5.25862907961337 14.4601697161576 0.00014315481078233 0.0049392930398139
HELPU_000016 -2.62271035056616 3.45025177760578 23.6651788182769 1.14638124108353e-06 0.000104378012000655
HELPU_000029 -2.27457528296333 2.63363947392623 17.3490897868576 3.11047207568984e-05 0.00150376185393749
HELPU_000059 0.824436856673689 6.59599006961078 9.85125749702296 0.00169715708584709 0.030594878241776
HELPU_000094 -0.937595131431649 5.84964135989006 8.80353765639715 0.00300647018027572 0.0455408592458788
HELPU_000105 -3.05901478124097 4.00944890930391 27.2196875416539 1.81600023233203e-07 2.17243998596275e-05
HELPU_023623 3.06234760808584 1.93229617368761 10.0520571323543 0.00152177916373511 0.0284708204502909
HELPU_015012 -1.93747196917249 3.42405967276263 16.8035621173393 4.14554131200738e-05 0.00188626399283734
HELPU_010829 1.11934530011244 5.20299077672106 11.5208020843272 0.000688216885326592 0.0162383984456744
HELPU_011532 0.720654865270696 4.89862116306013 10.9500099466445 0.000936031124131021 0.0198404144790194
HELPU_011529 1.89966816865188 2.82344312979562 10.0195748362574 0.00154885217455437 0.0287253636231046
HELPU_012308 -5.21979196571399 1.45422425997243 19.0783500688335 1.25460073589933e-05 0.00071394623127271
HELPU_007292 -3.75776432460968 5.59549311414951 16.1755602472985 5.7734206172535e-05 0.00246407787750437
HELPU_007293 -4.72289583026171 3.75984329077813 18.1568971037923 2.03431309662753e-05 0.00106860119681502
HELPU_014914 4.61597128030579 1.38883321260785 21.6160688039506 3.33049871084735e-06 0.000246984359149671
HELPU_006593 5.39247677217485 1.22662246082261 8.93526500906763 0.00279716882612451 0.043576805980375
HELPU_019577 -2.36555865298983 1.47824739915852 8.62421460487277 0.00331723434523582 0.0484934329784595
HELPU_021106 -7.15042572355826 2.21796500915146 15.017494174904 0.000106519146565559 0.00394072752384413
HELPU_017658 -11.0378798095651 4.98307772090722 9.82267842393435 0.00172373137677892 0.0309156598136031
HELPU_019279 -0.684209015105644 6.09068681654671 16.3886992441549 5.15919081393382e-05 0.00223097567940795
HELPU_015053 0.518904654492331 5.30340169489332 9.32591249393958 0.00225935780244117 0.0371400351295971
HELPU_023354 7.00331316299621 1.37105552206827 19.936688981137 8.00493232711948e-06 0.000498832075700233
HELPU_014122 -1.26925137016788 3.0716673153587 10.142457193317 0.0014489289338844 0.027516218189376
HELPU_007308 0.704330982905803 5.16153239885958 9.38654162393016 0.00218584162997201 0.0365313244218055
HELPU_008985 1.37548117544735 4.06320555165363 11.9684524517597 0.000541088610828353 0.0136239800748027
HELPU_017233 2.55770296719699 3.41979199290401 13.3151755311333 0.000263266680020312 0.00790233996126903
HELPU_007054 2.25302827271004 2.4008904556569 8.76194052351797 0.0030758160861936 0.0461203566666302
HELPU_018801 0.552508425786368 5.54321331600553 9.1278609605545 0.00251745888692838 0.0401739373883829
HELPU_016744 -3.49180496504748 3.11013384045435 22.5350605456801 2.06342971874122e-06 0.000175220464561916
HELPU_006267 0.877868937879761 6.72069541994724 14.5654296167257 0.000135375506513594 0.00471055026804945
HELPU_010547 -9.70543921933873 4.13326866029739 14.4944926536341 0.000140569909993379 0.00488093274339297
HELPU_022173 2.38181782057102 0.780636361614816 8.96185675443121 0.00275674577988125 0.043069882351262
HELPU_018065 -0.731180541312566 5.18836017793918 11.0460141003744 0.000888780740490757 0.0193186110040293
HELPU_016447 -1.65870719249619 5.91649847026277 14.3501260747714 0.000151769531765532 0.00513598882203516
HELPU_004071 -0.704663212902571 4.87969920996438 13.8177013582603 0.000201429515214081 0.00647299671537957
HELPU_004073 -1.25722128020939 3.68891693261172 19.1301925609167 1.22098021621755e-05 0.000697906147639715
HELPU_018252 3.77365480171111 0.292839972538802 9.71919842748031 0.00182353030814317 0.0321699012057679
HELPU_009271 -2.04243140038801 5.74801930133118 13.367887565415 0.000255969502706348 0.00775903603374234
HELPU_009266 -0.779895585434209 5.90465799128765 10.785444694505 0.00102301324650977 0.0210172546581593
HELPU_017010 1.59631206764207 3.08481148555215 8.60958605937071 0.00334398292803883 0.0486718794028671
HELPU_019848 -9.22575224750602 3.80271040680573 22.1761581088685 2.48743621226836e-06 0.000203832960414331
HELPU_001553 1.14398009392814 6.1302159224897 9.17223973103242 0.00245713676931609 0.0394804063846288
HELPU_001564 1.58430259677295 3.16617488805945 10.6126864450927 0.00112314392318443 0.0225578501924873
HELPU_001570 0.888773254151442 6.98075703953197 9.54098366323313 0.00200934027507111 0.0343748202172656
HELPU_009599 1.64289974093433 5.12621174476729 8.6148799222723 0.00333427777474588 0.048573758622498
HELPU_021871 1.94575831148115 3.36664184743237 23.1233426151364 1.51934986018652e-06 0.000133158421703727
HELPU_021873 1.05904353314598 5.93277102882287 15.6478451540063 7.62994701651367e-05 0.00297024231956396
HELPU_010583 1.97141766174855 3.8939332467524 10.5360608446524 0.00117067666505056 0.0231438116568318
HELPU_014613 8.49038836763147 3.50569327477713 13.3632825504288 0.000256598787619034 0.00775903603374234
HELPU_011905 1.64835088558603 4.37129319763261 8.57646847579691 0.00340535202988741 0.0493386944453583
HELPU_006786 -9.92301691298219 2.03468632479675 19.0349762730772 1.28344249279426e-05 0.000727831799806407
HELPU_000341 0.880442346839789 4.21208865503368 13.0465204636462 0.000303848384678251 0.00881375429467585
HELPU_000357 -1.40034999695162 0.610581256261319 8.65659737702841 0.00325879266060628 0.0478998680849116
HELPU_000358 -1.18953740095758 3.58510806641592 9.13999880536192 0.00250081265379316 0.0400643387908271
